1,1,209.22,252.46,93.00000000000003,39.52000000000001,1,1,0.0
1,2,122.15,332.22,133.23999999999998,59.26999999999998,1,1,1.0
1,3,730.76,266.84,73.44000000000005,37.23000000000002,1,1,1.0
2,1,209.05,252.38,93.0,39.50999999999999,1,1,0.0
2,2,93.69,336.0,133.25,59.26999999999998,1,1,1.0
2,3,719.0,270.76,73.45000000000005,37.22000000000003,1,1,1.0
3,1,208.88,252.29,93.0,39.52000000000001,1,1,0.0
3,2,78.07,338.1,133.24,59.25999999999999,1,1,1.0
3,3,708.23,270.76,73.43999999999994,37.22000000000003,1,1,1.0
4,1,208.71,252.21,92.99999999999997,39.51000000000002,1,1,0.0
4,2,48.7,343.97,144.0,59.26999999999998,1,1,1.0
4,3,693.54,272.72,73.44000000000005,37.21999999999997,1,1,1.0
5,1,208.54,252.12,93.00000000000003,39.50999999999999,1,1,0.0
5,2,26.2,348.87,143.0,59.26999999999998,1,1,1.0
5,3,678.84,275.66,73.43999999999994,37.21999999999997,1,1,1.0
6,1,208.37,252.04,93.0,39.51000000000002,1,1,0.0
6,2,1.71,353.77,143.0,59.27000000000004,1,1,1.0
6,3,667.09,276.64,73.43999999999994,37.22000000000003,1,1,1.0
7,1,208.19,251.95,93.0,39.50999999999999,1,1,0.0
7,2,0.0,357.69,124.14,59.26999999999998,1,1,1.0
7,3,652.39,279.58,73.44000000000005,37.22000000000003,1,1,1.0
8,1,208.02,251.87,92.99999999999997,39.50999999999999,1,1,0.0
8,2,0.0,358.67,100.63,59.26999999999998,1,1,1.0
8,3,637.7,280.56,73.43999999999994,37.21999999999997,1,1,1.0
9,1,207.85,251.78,93.00000000000003,39.51000000000002,1,1,0.0
9,2,0.0,361.61,78.1,59.25999999999999,1,1,1.0
9,3,624.97,282.51,73.43999999999994,37.23000000000002,1,1,1.0
10,1,207.68,251.7,93.0,39.50999999999999,1,1,0.0
10,2,0.0,365.52,53.61,59.27000000000004,1,1,1.0
10,3,609.29,286.43,78.31000000000006,37.23000000000002,1,1,1.0
11,1,207.51,251.61,93.0,39.50999999999999,1,1,0.0
11,2,0.0,368.46,27.16,59.27000000000004,1,1,1.0
11,3,593.62,282.5,78.30999999999995,43.110000000000014,1,1,1.0
12,1,207.34,251.52,92.99999999999997,39.52000000000001,1,1,0.0
12,3,580.89,291.33,78.30000000000007,37.22000000000003,1,1,0.0
13,1,207.17,251.44,93.00000000000003,39.50999999999999,1,1,0.0
13,3,566.19,292.31,78.30999999999995,37.21999999999997,1,1,1.0
14,1,207.0,251.35,93.0,39.52000000000001,1,1,1.0
14,3,548.56,295.25,78.31000000000006,37.22000000000003,1,1,0.0
15,1,207.0,251.35,93.0,39.52000000000001,1,1,1.0
15,3,532.89,297.21,78.30000000000007,37.22000000000003,1,1,1.0
16,1,207.0,251.35,93.0,39.52000000000001,1,1,1.0
16,3,519.17,303.08,78.31000000000006,37.23000000000002,1,1,0.0
17,1,207.0,251.35,93.0,39.52000000000001,1,1,1.0
17,3,491.53,297.0,92.26999999999998,44.31999999999999,1,1,0.0
18,1,207.0,251.35,93.0,39.52000000000001,1,1,1.0
