1,1,57.36,61.41,118.60000000000001,55.39,1,1,1.0
1,2,94.25,0.0,220.67000000000002,56.69,1,1,1.0
2,1,32.85,58.47,118.61000000000001,55.400000000000006,1,1,1.0
2,2,94.24,0.01,220.67000000000002,56.690000000000005,1,1,1.0
3,1,17.46,54.62,118.60999999999999,55.4,1,1,1.0
3,2,94.23,0.02,220.66999999999996,56.69,1,1,1.0
4,1,1.58,49.54,111.22,55.39000000000001,1,1,1.0
4,2,94.23,0.02,220.65999999999997,56.699999999999996,1,1,1.0
5,1,0.46,48.76,96.44000000000001,55.39000000000001,1,1,1.0
5,2,94.22,0.03,220.66,56.699999999999996,1,1,1.0
6,1,0.15,47.97,76.75,55.400000000000006,1,1,1.0
6,2,94.21,0.04,220.67000000000002,56.7,1,1,1.0
7,1,0.0,41.05,63.1,55.39,1,1,1.0
7,2,94.2,0.05,220.67000000000002,56.690000000000005,1,1,1.0
8,1,0.15,34.12,41.75,55.39000000000001,1,1,1.0
8,2,94.19,0.06,220.67000000000002,56.69,1,1,1.0
9,1,0.15,34.12,26.950000000000003,55.39000000000001,1,1,1.0
9,2,94.19,0.07,220.66000000000003,56.69,1,1,1.0
10,1,0.15,48.9,13.45,30.800000000000004,1,1,1.0
10,2,94.18,0.07,220.65999999999997,56.7,1,1,1.0
10,3,914.29,185.22,44.55000000000007,80.47999999999999,1,1,1.0
11,2,94.17,0.08,220.66999999999996,56.7,1,1,1.0
11,3,868.3,185.21,90.54000000000008,80.48999999999998,1,1,1.0
12,2,94.16,0.09,220.67,56.69,1,1,1.0
12,3,826.64,173.72,133.36,96.28,1,1,1.0
13,2,94.15,0.1,220.67,56.69,1,1,1.0
13,3,780.65,150.72,177.95000000000005,116.38000000000002,1,1,1.0
14,2,94.15,0.11,220.66,56.69,1,1,1.0
14,3,737.5,150.72,221.10000000000002,116.38000000000002,1,1,1.0
15,2,94.14,0.11,220.66000000000003,56.7,1,1,1.0
15,4,0.0,167.27,33.07,75.38,1,1,1.0
15,3,690.1,144.98,265.63,116.37000000000003,1,1,1.0
16,2,94.13,0.12,220.66000000000003,56.7,1,1,1.0
16,4,0.0,167.27,50.8,81.72999999999999,1,1,1.0
16,3,655.7,144.98,275.5999999999999,116.37000000000003,1,1,1.0
17,2,94.12,0.13,220.67000000000002,56.699999999999996,1,1,1.0
17,4,0.0,167.27,72.2,99.53,1,1,1.0
17,3,614.02,120.54,275.6,116.37999999999998,1,1,1.0
18,2,94.11,0.14,220.66999999999996,56.69,1,1,1.0
18,4,0.0,165.85,95.7,113.75000000000003,1,1,1.0
18,3,578.09,116.23,275.6,116.38000000000001,1,1,1.0
19,2,94.1,0.15,220.67,56.690000000000005,1,1,1.0
19,4,0.0,172.2,117.0,120.19999999999999,1,1,1.0
19,3,547.9,109.05,246.89999999999998,104.85000000000001,1,1,1.0
20,2,94.1,0.15,220.66,56.7,1,1,1.0
20,4,0.0,172.2,141.9,133.0,1,1,1.0
20,3,509.1,107.61,246.89999999999998,104.85000000000001,1,1,1.0
21,2,94.09,0.16,220.66,56.7,1,1,1.0
21,4,0.0,187.85,166.09,133.04999999999998,1,1,1.0
21,3,484.67,101.86,228.22999999999996,96.24,1,1,1.0
22,2,94.08,0.17,220.67000000000002,56.699999999999996,1,1,1.0
22,4,2.84,199.22,195.96,133.05999999999997,1,1,1.0
22,3,455.92,100.42,228.23999999999995,96.24,1,1,1.0
23,2,94.07,0.18,220.67000000000002,56.69,1,1,1.0
23,4,14.2,206.3,211.70000000000002,135.93,1,1,1.0
23,3,428.62,96.1,213.88,89.1,1,1,1.0
24,2,94.06,0.19,220.67000000000002,56.690000000000005,1,1,1.0
24,4,34.82,213.4,223.09000000000003,155.87999999999997,1,1,1.0
24,3,399.9,84.6,206.67000000000007,89.1,1,1,1.0
25,2,94.06,0.2,220.66000000000003,56.69,1,1,1.0
25,4,52.45,224.42,247.35000000000002,155.87000000000003,1,1,1.0
25,3,375.47,81.73,196.63,89.10000000000001,1,1,1.0
26,2,94.05,0.2,220.65999999999997,56.699999999999996,1,1,1.0
26,4,84.4,236.53,253.99999999999997,174.57000000000002,1,1,1.0
26,3,351.04,78.85,193.75999999999993,89.1,1,1,1.0
27,2,94.04,0.21,220.65999999999997,56.699999999999996,1,1,1.0
27,4,113.04,248.7,278.26,182.2,1,1,1.0
27,3,320.86,74.54,193.76,89.09999999999998,1,1,1.0
28,2,94.03,0.22,220.67,56.69,1,1,1.0
28,4,142.78,261.92,293.72,197.57999999999998,1,1,1.0
28,3,306.48,77.42,176.49,76.2,1,1,1.0
29,2,94.02,0.23,220.67000000000002,56.690000000000005,1,1,1.0
29,4,170.32,276.24,322.38,206.36,1,1,1.0
29,5,907.81,168.9,52.190000000000055,82.6,1,1,1.0
29,3,287.8,77.42,176.49,76.2,1,1,1.0
30,2,94.02,0.24,220.66000000000003,56.69,1,1,1.0
30,4,212.18,287.25,348.82,236.14999999999998,1,1,1.0
30,5,866.0,168.9,94.0,78.19999999999999,1,1,1.0
30,3,263.37,73.1,166.43,67.6,1,1,1.0
31,2,94.01,0.24,220.66000000000003,56.699999999999996,1,1,1.0
31,4,255.1,308.18,367.59000000000003,231.82,1,1,1.0
31,5,813.1,156.8,145.79999999999995,87.0,1,1,1.0
31,3,249.0,68.79,166.43,67.59999999999998,1,1,1.0
32,2,94.0,0.25,220.66000000000003,56.7,1,1,1.0
32,4,295.86,328.0,398.43999999999994,210.89999999999998,1,1,1.0
32,5,772.3,144.7,186.60000000000002,99.10000000000002,1,1,1.0
32,3,231.75,65.92,152.05,67.58,1,1,1.0
33,2,93.99,0.26,220.67000000000002,56.7,1,1,1.0
33,4,346.79,346.6,412.10999999999996,193.39999999999998,1,1,1.0
33,5,723.86,128.6,236.14,111.4,1,1,1.0
33,3,210.2,61.61,152.04000000000002,67.58,1,1,1.0
34,2,93.98,0.27,220.66999999999996,56.69,1,1,1.0
34,4,400.2,350.33,425.8,189.67000000000002,1,1,1.0
34,5,686.59,122.39,258.49,111.39999999999999,1,1,1.0
34,3,194.39,58.73,142.01,63.27,1,1,1.0
35,2,93.97,0.28,220.67,56.69,1,1,1.0
35,4,469.76,390.1,440.74,147.41999999999996,1,1,1.0
35,5,645.6,111.21,258.49,111.40000000000002,1,1,1.0
35,3,178.58,52.98,142.00999999999996,63.27,1,1,1.0
